"geneSymbol","modelName","tissue","cancerType","fc_clean","bf_scaled","modelId","geneId","isPanCancer","source"
"NAMPT","Mel-285","Eye","Melanoma","0.07125","4.274","SIDM01793","SIDG21316","","Broad"
"NMBR","Mel-285","Eye","Melanoma","0.07129","3.93","SIDM01793","SIDG21953","","Broad"
"NPTX1","Mel-285","Eye","Melanoma","0.07131","3.98","SIDM01793","SIDG22223","","Broad"
"TPPP3","Mel-285","Eye","Melanoma","0.07134","3.93","SIDM01793","SIDG38431","","Broad"
"PSTPIP1","Mel-285","Eye","Melanoma","0.07136","4.275","SIDM01793","SIDG26172","","Broad"
"ANGPTL4","Mel-285","Eye","Melanoma","0.07143","4.086","SIDM01793","SIDG00978","","Broad"
"CILP2","Mel-285","Eye","Melanoma","0.07144","3.98","SIDM01793","SIDG04710","","Broad"
"GAL3ST4","Mel-285","Eye","Melanoma","0.07152","3.981","SIDM01793","SIDG09755","","Broad"
"ARL6IP5","Mel-285","Eye","Melanoma","0.07155","3.981","SIDM01793","SIDG01497","","Broad"
"PTGES3L","Mel-285","Eye","Melanoma","0.07157","4.035","SIDM01793","SIDG26220","","Broad"
"ZNF44","Mel-285","Eye","Melanoma","0.07159","4.11","SIDM01793","SIDG41710","","Broad"
"USP53","Mel-285","Eye","Melanoma","0.07159","3.988","SIDM01793","SIDG40589","","Broad"
"ASAP3","Mel-285","Eye","Melanoma","0.07165","3.933","SIDM01793","SIDG01610","","Broad"
"RNF113B","Mel-285","Eye","Melanoma","0.07169","4.11","SIDM01793","SIDG29117","","Broad"
"PLA2G4D","Mel-285","Eye","Melanoma","0.07176","4.088","SIDM01793","SIDG24913","","Broad"
"NANP","Mel-285","Eye","Melanoma","0.07179","4.089","SIDM01793","SIDG21339","","Broad"
"TMEM38A","Mel-285","Eye","Melanoma","0.0718","4.036","SIDM01793","SIDG37884","","Broad"
"REG1A","Mel-285","Eye","Melanoma","0.07181","4.111","SIDM01793","SIDG27011","","Broad"
"CLTB","Mel-285","Eye","Melanoma","0.07181","4.036","SIDM01793","SIDG04904","","Broad"
"NAP1L4","Mel-285","Eye","Melanoma","0.07184","4.041","SIDM01793","SIDG21347","","Broad"
"TM4SF20","Mel-285","Eye","Melanoma","0.07195","4.037","SIDM01793","SIDG37805","","Broad"
"NAT8L","Mel-285","Eye","Melanoma","0.072","3.991","SIDM01793","SIDG21378","","Broad"
"MTHFS","Mel-285","Eye","Melanoma","0.07208","3.991","SIDM01793","SIDG20704","","Broad"
"CDH11","Mel-285","Eye","Melanoma","0.07208","3.985","SIDM01793","SIDG04112","","Broad"
"CDC42EP4","Mel-285","Eye","Melanoma","0.07218","4.043","SIDM01793","SIDG04076","","Broad"
"CEP162","Mel-285","Eye","Melanoma","0.07219","4.092","SIDM01793","SIDG04383","","Broad"
"PLA2G4F","Mel-285","Eye","Melanoma","0.07219","4.092","SIDM01793","SIDG24916","","Broad"
"INHBA","Mel-285","Eye","Melanoma","0.07227","4.092","SIDM01793","SIDG13090","","Broad"
"ACAA1","Mel-285","Eye","Melanoma","0.07227","3.937","SIDM01793","SIDG00165","","Broad"
"RHEX","Mel-285","Eye","Melanoma","0.07228","4.093","SIDM01793","SIDG27181","","Broad"
"ADRA2C","Mel-285","Eye","Melanoma","0.07228","3.993","SIDM01793","SIDG00546","","Broad"
"NPTXR","Mel-285","Eye","Melanoma","0.07233","3.937","SIDM01793","SIDG22225","","Broad"
"MICALL2","Mel-285","Eye","Melanoma","0.07233","4.115","SIDM01793","SIDG17734","","Broad"
"GAPT","Mel-285","Eye","Melanoma","0.07234","3.937","SIDM01793","SIDG09862","","Broad"
"BMP6","Mel-285","Eye","Melanoma","0.07237","3.938","SIDM01793","SIDG02350","","Broad"
"SEC31B","Mel-285","Eye","Melanoma","0.07241","4.116","SIDM01793","SIDG33984","","Broad"
"CYLC2","Mel-285","Eye","Melanoma","0.07246","4.094","SIDM01793","SIDG05872","","Broad"
"BBS1","Mel-285","Eye","Melanoma","0.07249","3.988","SIDM01793","SIDG02138","","Broad"
"CDX4","Mel-285","Eye","Melanoma","0.0725","3.939","SIDM01793","SIDG04230","","Broad"
"XDH","Mel-285","Eye","Melanoma","0.07256","3.939","SIDM01793","SIDG41219","","Broad"
"ALOX15","Mel-285","Eye","Melanoma","0.07267","4.095","SIDM01793","SIDG00881","","Broad"
"DNAH7","Mel-285","Eye","Melanoma","0.07269","4.096","SIDM01793","SIDG06701","","Broad"
"SLC13A5","Mel-285","Eye","Melanoma","0.07272","3.94","SIDM01793","SIDG34686","","Broad"
"IQUB","Mel-285","Eye","Melanoma","0.07279","4.096","SIDM01793","SIDG13214","","Broad"
"ACER3","Mel-285","Eye","Melanoma","0.07284","3.991","SIDM01793","SIDG00200","","Broad"
"GOLGA2","Mel-285","Eye","Melanoma","0.07287","3.997","SIDM01793","SIDG10344","","Broad"
"MRM1","Mel-285","Eye","Melanoma","0.07287","4.287","SIDM01793","SIDG20005","","Broad"
"LCORL","Mel-285","Eye","Melanoma","0.07289","4.288","SIDM01793","SIDG14475","","Broad"
"MUC4","Mel-285","Eye","Melanoma","0.07296","4.097","SIDM01793","SIDG21039","","Broad"
"RNF146","Mel-285","Eye","Melanoma","0.07297","3.942","SIDM01793","SIDG29140","","Broad"
"NANS","Mel-285","Eye","Melanoma","0.073","4.045","SIDM01793","SIDG21340","","Broad"
"PRSS3","Mel-285","Eye","Melanoma","0.07301","3.999","SIDM01793","SIDG25962","","Broad"
"RYR1","Mel-285","Eye","Melanoma","0.07302","4.12","SIDM01793","SIDG33561","","Broad"
"RNF148","Mel-285","Eye","Melanoma","0.07307","4.101","SIDM01793","SIDG29141","","Broad"
"FARP1","Mel-285","Eye","Melanoma","0.0731","4.121","SIDM01793","SIDG08806","","Broad"
"C1orf21","Mel-285","Eye","Melanoma","0.0731","3.993","SIDM01793","SIDG02675","","Broad"
"FAM126A","Mel-285","Eye","Melanoma","0.07314","4.29","SIDM01793","SIDG08568","","Broad"
"ST3GAL4","Mel-285","Eye","Melanoma","0.07315","4","SIDM01793","SIDG36578","","Broad"
"GNAI2","Mel-285","Eye","Melanoma","0.07317","3.943","SIDM01793","SIDG10281","","Broad"
"COPS7B","Mel-285","Eye","Melanoma","0.0732","4.051","SIDM01793","SIDG05185","","Broad"
"IQCH","Mel-285","Eye","Melanoma","0.07324","4.29","SIDM01793","SIDG13197","","Broad"
"INAVA","Mel-285","Eye","Melanoma","0.07325","4.047","SIDM01793","SIDG13077","","Broad"
"FAT1","Mel-285","Eye","Melanoma","0.07325","4.1","SIDM01793","SIDG08824","","Broad"
"UBLCP1","Mel-285","Eye","Melanoma","0.07325","4.1","SIDM01793","SIDG40210","","Broad"
"NPHP3","Mel-285","Eye","Melanoma","0.07326","4","SIDM01793","SIDG22125","","Broad"
"GGN","Mel-285","Eye","Melanoma","0.07327","4.1","SIDM01793","SIDG10043","","Broad"
"MYNN","Mel-285","Eye","Melanoma","0.07327","4.291","SIDM01793","SIDG21172","","Broad"
"CABP4","Mel-285","Eye","Melanoma","0.07327","3.944","SIDM01793","SIDG03288","","Broad"
"DEFA5","Mel-285","Eye","Melanoma","0.0733","4.001","SIDM01793","SIDG06283","","Broad"
"PAK6","Mel-285","Eye","Melanoma","0.0733","4.103","SIDM01793","SIDG23864","","Broad"
"B3GNT8","Mel-285","Eye","Melanoma","0.0733","4.1","SIDM01793","SIDG02041","","Broad"
"DDX59","Mel-285","Eye","Melanoma","0.07336","3.995","SIDM01793","SIDG06267","true","Broad"
"TMPPE","Mel-285","Eye","Melanoma","0.0734","4.002","SIDM01793","SIDG38163","","Broad"
"TCTN2","Mel-285","Eye","Melanoma","0.07346","4.002","SIDM01793","SIDG37390","","Broad"
"ASTL","Mel-285","Eye","Melanoma","0.07348","4.124","SIDM01793","SIDG01699","","Broad"
"RAD50","Mel-285","Eye","Melanoma","0.0735","4.101","SIDM01793","SIDG26609","","Broad"
"HPD","Mel-285","Eye","Melanoma","0.07352","4.104","SIDM01793","SIDG11914","","Broad"
"RBP5","Mel-285","Eye","Melanoma","0.07354","3.996","SIDM01793","SIDG26927","","Broad"
"MGAT5","Mel-285","Eye","Melanoma","0.07356","4.053","SIDM01793","SIDG17697","","Broad"
"KPNA7","Mel-285","Eye","Melanoma","0.07361","3.947","SIDM01793","SIDG13956","","Broad"
"EFNA4","Mel-285","Eye","Melanoma","0.07365","4.103","SIDM01793","SIDG07438","","Broad"
"CBLB","Mel-285","Eye","Melanoma","0.07373","4.103","SIDM01793","SIDG03558","","Broad"
"TTC32","Mel-285","Eye","Melanoma","0.07374","4.126","SIDM01793","SIDG39794","","Broad"
"EPB41L4A","Mel-285","Eye","Melanoma","0.07388","4.051","SIDM01793","SIDG07864","","Broad"
"CFAP45","Mel-285","Eye","Melanoma","0.07388","4.056","SIDM01793","SIDG04431","","Broad"
"GYPC","Mel-285","Eye","Melanoma","0.074","4.006","SIDM01793","SIDG10908","","Broad"
"ZNF219","Mel-285","Eye","Melanoma","0.074","3.999","SIDM01793","SIDG41857","","Broad"
"TRDN","Mel-285","Eye","Melanoma","0.07402","4.105","SIDM01793","SIDG38864","","Broad"
"ZHX3","Mel-285","Eye","Melanoma","0.07403","4","SIDM01793","SIDG41624","","Broad"
"ARHGEF28","Mel-285","Eye","Melanoma","0.07403","4.106","SIDM01793","SIDG01437","","Broad"
"CLDN2","Mel-285","Eye","Melanoma","0.07405","3.95","SIDM01793","SIDG04784","","Broad"
"SLC39A12","Mel-285","Eye","Melanoma","0.07407","4","SIDM01793","SIDG34975","","Broad"
"TAGAP","Mel-285","Eye","Melanoma","0.07418","4.129","SIDM01793","SIDG37107","","Broad"
"MNT","Mel-285","Eye","Melanoma","0.07424","4.058","SIDM01793","SIDG19875","","Broad"
"GUSB","Mel-285","Eye","Melanoma","0.07427","4.001","SIDM01793","SIDG10871","","Broad"
"FAM53B","Mel-285","Eye","Melanoma","0.07428","3.951","SIDM01793","SIDG08414","","Broad"
"CCRL2","Mel-285","Eye","Melanoma","0.07435","4.299","SIDM01793","SIDG03892","","Broad"
"AHDC1","Mel-285","Eye","Melanoma","0.07436","4.059","SIDM01793","SIDG00665","","Broad"
"QSOX2","Mel-285","Eye","Melanoma","0.07438","4.009","SIDM01793","SIDG26451","","Broad"
"FAM160A1","Mel-285","Eye","Melanoma","0.07441","4.131","SIDM01793","SIDG08606","","Broad"
"KIF3C","Mel-285","Eye","Melanoma","0.07444","4.009","SIDM01793","SIDG13730","","Broad"
"RUNX2","Mel-285","Eye","Melanoma","0.07452","4.061","SIDM01793","SIDG33530","","Broad"
"ZNF160","Mel-285","Eye","Melanoma","0.07452","4.061","SIDM01793","SIDG41815","","Broad"
"IL18RAP","Mel-285","Eye","Melanoma","0.07453","4.003","SIDM01793","SIDG13002","","Broad"
"ALS2CL","Mel-285","Eye","Melanoma","0.0746","4.004","SIDM01793","SIDG00897","","Broad"
"CYP17A1","Mel-285","Eye","Melanoma","0.07463","4.057","SIDM01793","SIDG05976","","Broad"
"STMN1","Mel-285","Eye","Melanoma","0.07464","3.954","SIDM01793","SIDG36741","","Broad"
"ZPBP2","Mel-285","Eye","Melanoma","0.07464","4.004","SIDM01793","SIDG42413","","Broad"
"WDR17","Mel-285","Eye","Melanoma","0.07473","3.955","SIDM01793","SIDG41043","","Broad"
"RPS6KA1","Mel-285","Eye","Melanoma","0.07484","4.112","SIDM01793","SIDG32810","","Broad"
"RCOR2","Mel-285","Eye","Melanoma","0.07485","4.013","SIDM01793","SIDG26978","","Broad"
"MRPL47","Mel-285","Eye","Melanoma","0.07485","4.013","SIDM01793","SIDG20089","","Broad"
"PMP2","Mel-285","Eye","Melanoma","0.07486","4.059","SIDM01793","SIDG25096","","Broad"
"CDRT1","Mel-285","Eye","Melanoma","0.07487","4.303","SIDM01793","SIDG04207","","Broad"
"PMEL","Mel-285","Eye","Melanoma","0.0749","3.956","SIDM01793","SIDG25085","","Broad"
"LRRC4B","Mel-285","Eye","Melanoma","0.0749","3.956","SIDM01793","SIDG16789","","Broad"
"VIP","Mel-285","Eye","Melanoma","0.07491","4.114","SIDM01793","SIDG40710","","Broad"
"PUS1","Mel-285","Eye","Melanoma","0.07496","4.064","SIDM01793","SIDG26353","","Broad"
"CTIF","Mel-285","Eye","Melanoma","0.07506","4.06","SIDM01793","SIDG05662","","Broad"
"ALDH7A1","Mel-285","Eye","Melanoma","0.07509","4.116","SIDM01793","SIDG00811","","Broad"
"DNAAF4","Mel-285","Eye","Melanoma","0.07516","4.015","SIDM01793","SIDG06693","","Broad"
"NGFR","Mel-285","Eye","Melanoma","0.07522","4.306","SIDM01793","SIDG21817","","Broad"
"ANKRD40","Mel-285","Eye","Melanoma","0.07523","4.115","SIDM01793","SIDG01084","","Broad"
"MINK1","Mel-285","Eye","Melanoma","0.07532","4.307","SIDM01793","SIDG17770","","Broad"
"LELP1","Mel-285","Eye","Melanoma","0.07535","3.959","SIDM01793","SIDG14519","","Broad"
"ELOVL5","Mel-285","Eye","Melanoma","0.07538","4.017","SIDM01793","SIDG07737","","Broad"
"TECR","Mel-285","Eye","Melanoma","0.07539","4.017","SIDM01793","SIDG37427","","Broad"
"MS4A12","Mel-285","Eye","Melanoma","0.07541","4.116","SIDM01793","SIDG20291","","Broad"
"CLEC18A","Mel-285","Eye","Melanoma","0.07544","4.308","SIDM01793","SIDG04839","","Broad"
"PLEKHM2","Mel-285","Eye","Melanoma","0.07545","4.017","SIDM01793","SIDG25012","","Broad"
"CBY3","Mel-285","Eye","Melanoma","0.07548","4.01","SIDM01793","SIDG03602","","Broad"
"ZNF302","Mel-285","Eye","Melanoma","0.07555","4.068","SIDM01793","SIDG41924","","Broad"
"TMED2","Mel-285","Eye","Melanoma","0.07556","4.119","SIDM01793","SIDG37844","","Broad"
"ID3","Mel-285","Eye","Melanoma","0.07557","3.961","SIDM01793","SIDG12269","","Broad"
"COX6B2","Mel-285","Eye","Melanoma","0.07557","4.119","SIDM01793","SIDG05252","","Broad"
"THAP9","Mel-285","Eye","Melanoma","0.07561","4.14","SIDM01793","SIDG37616","","Broad"
"GGTLC1","Mel-285","Eye","Melanoma","0.07567","4.118","SIDM01793","SIDG10060","","Broad"
"LAMB2","Mel-285","Eye","Melanoma","0.07571","4.019","SIDM01793","SIDG14356","","Broad"
"HMGN3","Mel-285","Eye","Melanoma","0.07577","4.07","SIDM01793","SIDG11651","","Broad"
"KALRN","Mel-285","Eye","Melanoma","0.07582","4.119","SIDM01793","SIDG13425","","Broad"
"GRM6","Mel-285","Eye","Melanoma","0.07592","4.122","SIDM01793","SIDG10689","","Broad"
"ADGRF4","Mel-285","Eye","Melanoma","0.07595","4.122","SIDM01793","SIDG00477","","Broad"
"CLEC6A","Mel-285","Eye","Melanoma","0.07597","4.122","SIDM01793","SIDG04828","","Broad"
"CTAG2","Mel-285","Eye","Melanoma","0.07599","3.964","SIDM01793","SIDG05615","","Broad"
"SCPEP1","Mel-285","Eye","Melanoma","0.07602","4.072","SIDM01793","SIDG33863","","Broad"
"GLRX","Mel-285","Eye","Melanoma","0.07605","4.121","SIDM01793","SIDG10201","","Broad"
"PMFBP1","Mel-285","Eye","Melanoma","0.07606","4.022","SIDM01793","SIDG25089","","Broad"
"HOXD9","Mel-285","Eye","Melanoma","0.07608","4.015","SIDM01793","SIDG11902","","Broad"
"NDN","Mel-285","Eye","Melanoma","0.07622","4.023","SIDM01793","SIDG21523","","Broad"
"SREBF2","Mel-285","Eye","Melanoma","0.07622","3.965","SIDM01793","SIDG36415","","Broad"
"UQCC1","Mel-285","Eye","Melanoma","0.07637","3.966","SIDM01793","SIDG40402","","Broad"
"PPP2R2B","Mel-285","Eye","Melanoma","0.07637","4.024","SIDM01793","SIDG25585","","Broad"
"VRK2","Mel-285","Eye","Melanoma","0.0764","3.967","SIDM01793","SIDG40908","","Broad"
"TFF2","Mel-285","Eye","Melanoma","0.07643","4.316","SIDM01793","SIDG37553","","Broad"
"HROB","Mel-285","Eye","Melanoma","0.07647","4.126","SIDM01793","SIDG03160","","Broad"
"CCDC28B","Mel-285","Eye","Melanoma","0.07648","4.316","SIDM01793","SIDG03636","","Broad"
"EMC2","Mel-285","Eye","Melanoma","0.07654","4.026","SIDM01793","SIDG07750","","Broad"
"ARL8B","Mel-285","Eye","Melanoma","0.07655","4.126","SIDM01793","SIDG01500","","Broad"
"MIF","Mel-285","Eye","Melanoma","0.07658","4.076","SIDM01793","SIDG17756","","Broad"
"SLC22A7","Mel-285","Eye","Melanoma","0.0766","4.148","SIDM01793","SIDG34747","","Broad"
"DAPK1","Mel-285","Eye","Melanoma","0.07662","4.071","SIDM01793","SIDG06046","","Broad"
"TLR3","Mel-285","Eye","Melanoma","0.07666","4.019","SIDM01793","SIDG37780","","Broad"
"PACS1","Mel-285","Eye","Melanoma","0.07667","4.148","SIDM01793","SIDG23818","","Broad"
"ANXA2","Mel-285","Eye","Melanoma","0.07668","3.969","SIDM01793","SIDG01147","","Broad"
"BLID","Mel-285","Eye","Melanoma","0.07668","3.969","SIDM01793","SIDG02316","","Broad"
"ARMH1","Mel-285","Eye","Melanoma","0.07671","3.969","SIDM01793","SIDG01537","","Broad"
"ZNF443","Mel-285","Eye","Melanoma","0.07678","4.128","SIDM01793","SIDG42012","","Broad"
"ARVCF","Mel-285","Eye","Melanoma","0.07683","3.97","SIDM01793","SIDG01598","","Broad"
"MLF1","Mel-285","Eye","Melanoma","0.07689","4.319","SIDM01793","SIDG19801","","Broad"
"ARL5B","Mel-285","Eye","Melanoma","0.077","4.128","SIDM01793","SIDG01489","","Broad"
"POU3F3","Mel-285","Eye","Melanoma","0.07701","4.029","SIDM01793","SIDG25318","","Broad"
"CPVL","Mel-285","Eye","Melanoma","0.07705","4.128","SIDM01793","SIDG05364","","Broad"
"SHC4","Mel-285","Eye","Melanoma","0.07709","3.972","SIDM01793","SIDG34379","","Broad"
"SOX11","Mel-285","Eye","Melanoma","0.07715","4.08","SIDM01793","SIDG36095","","Broad"
"TSTD2","Mel-285","Eye","Melanoma","0.07716","3.972","SIDM01793","SIDG39754","","Broad"
"ADAMTS6","Mel-285","Eye","Melanoma","0.07719","4.13","SIDM01793","SIDG00401","","Broad"
"CLECL1","Mel-285","Eye","Melanoma","0.0772","4.13","SIDM01793","SIDG04844","","Broad"
"PIK3R3","Mel-285","Eye","Melanoma","0.07722","4.076","SIDM01793","SIDG24682","","Broad"
"COA6","Mel-285","Eye","Melanoma","0.07728","4.323","SIDM01793","SIDG05071","","Broad"
"PANK4","Mel-285","Eye","Melanoma","0.07728","4.323","SIDM01793","SIDG23884","","Broad"
"GRB14","Mel-285","Eye","Melanoma","0.07731","4.13","SIDM01793","SIDG10638","","Broad"
"SLC9A9","Mel-285","Eye","Melanoma","0.07732","3.973","SIDM01793","SIDG34649","","Broad"
"AKR1C2","Mel-285","Eye","Melanoma","0.07733","4.077","SIDM01793","SIDG00770","","Broad"
"FBXO30","Mel-285","Eye","Melanoma","0.07743","4.324","SIDM01793","SIDG08895","","Broad"
"EYA3","Mel-285","Eye","Melanoma","0.07747","4.154","SIDM01793","SIDG08238","","Broad"
"BTLA","Mel-285","Eye","Melanoma","0.07747","4.324","SIDM01793","SIDG02623","","Broad"
"ZNF613","Mel-285","Eye","Melanoma","0.07759","4.134","SIDM01793","SIDG42157","","Broad"
"KCNJ12","Mel-285","Eye","Melanoma","0.07765","3.976","SIDM01793","SIDG13536","","Broad"
"WFDC6","Mel-285","Eye","Melanoma","0.07772","4.133","SIDM01793","SIDG41114","","Broad"
"IDS","Mel-285","Eye","Melanoma","0.07781","4.134","SIDM01793","SIDG12298","","Broad"
"PRKAA2","Mel-285","Eye","Melanoma","0.07783","4.327","SIDM01793","SIDG25771","","Broad"
"MT1B","Mel-285","Eye","Melanoma","0.07785","4.08","SIDM01793","SIDG20418","","Broad"
"MYO7A","Mel-285","Eye","Melanoma","0.07791","4.136","SIDM01793","SIDG21190","","Broad"
"AK5","Mel-285","Eye","Melanoma","0.07801","4.037","SIDM01793","SIDG00719","","Broad"
"TMEM143","Mel-285","Eye","Melanoma","0.07804","4.087","SIDM01793","SIDG37997","","Broad"
"MMRN2","Mel-285","Eye","Melanoma","0.07804","4.082","SIDM01793","SIDG19865","","Broad"
"ATP2C2","Mel-285","Eye","Melanoma","0.07809","4.082","SIDM01793","SIDG01795","","Broad"
"GJB7","Mel-285","Eye","Melanoma","0.0781","4.03","SIDM01793","SIDG10124","","Broad"
"TTC39A","Mel-285","Eye","Melanoma","0.07811","4.329","SIDM01793","SIDG39800","","Broad"
"GLB1L3","Mel-285","Eye","Melanoma","0.07822","4.088","SIDM01793","SIDG10151","","Broad"
"C8orf74","Mel-285","Eye","Melanoma","0.07826","4.33","SIDM01793","SIDG02952","","Broad"
"CERS1","Mel-285","Eye","Melanoma","0.07832","4.331","SIDM01793","SIDG04405","","Broad"
"LRIF1","Mel-285","Eye","Melanoma","0.07833","4.031","SIDM01793","SIDG16753","","Broad"
"OTP","Mel-285","Eye","Melanoma","0.07835","4.031","SIDM01793","SIDG23690","","Broad"
"PCDHAC2","Mel-285","Eye","Melanoma","0.07837","4.04","SIDM01793","SIDG24062","","Broad"
"HK3","Mel-285","Eye","Melanoma","0.07838","4.139","SIDM01793","SIDG11390","","Broad"
"TRIM59","Mel-285","Eye","Melanoma","0.07842","4.161","SIDM01793","SIDG39123","","Broad"
"PPP3R2","Mel-285","Eye","Melanoma","0.07853","4.14","SIDM01793","SIDG25604","","Broad"
"DLGAP3","Mel-285","Eye","Melanoma","0.07853","4.141","SIDM01793","SIDG06638","","Broad"
"IL15","Mel-285","Eye","Melanoma","0.07862","4.086","SIDM01793","SIDG12985","","Broad"
"PIP4K2A","Mel-285","Eye","Melanoma","0.07867","3.983","SIDM01793","SIDG24705","","Broad"
"TSN","Mel-285","Eye","Melanoma","0.07878","4.087","SIDM01793","SIDG39673","","Broad"
"TCTN3","Mel-285","Eye","Melanoma","0.0788","4.143","SIDM01793","SIDG37391","","Broad"
"PEX10","Mel-285","Eye","Melanoma","0.0788","4.142","SIDM01793","SIDG24368","","Broad"
"GUCY1A1","Mel-285","Eye","Melanoma","0.07885","4.088","SIDM01793","SIDG10857","","Broad"
"FSD1","Mel-285","Eye","Melanoma","0.07888","4.093","SIDM01793","SIDG09530","","Broad"
"TMEM50A","Mel-285","Eye","Melanoma","0.07889","4.035","SIDM01793","SIDG37898","","Broad"
"ARHGEF2","Mel-285","Eye","Melanoma","0.07889","4.144","SIDM01793","SIDG01412","","Broad"
"SRD5A1","Mel-285","Eye","Melanoma","0.07895","4.143","SIDM01793","SIDG36408","","Broad"
"GSC","Mel-285","Eye","Melanoma","0.07898","4.143","SIDM01793","SIDG10712","","Broad"
"TMEM74B","Mel-285","Eye","Melanoma","0.07899","4.089","SIDM01793","SIDG37926","","Broad"
"ADGRE5","Mel-285","Eye","Melanoma","0.07901","4.094","SIDM01793","SIDG00473","","Broad"
"FCN1","Mel-285","Eye","Melanoma","0.07904","4.337","SIDM01793","SIDG08961","","Broad"
"COL11A2","Mel-285","Eye","Melanoma","0.07908","4.045","SIDM01793","SIDG05123","","Broad"
"RTL9","Mel-285","Eye","Melanoma","0.07908","4.167","SIDM01793","SIDG33499","","Broad"
"ZNF257","Mel-285","Eye","Melanoma","0.07921","4.146","SIDM01793","SIDG41890","","Broad"
"GABARAP","Mel-285","Eye","Melanoma","0.07925","4.145","SIDM01793","SIDG09683","","Broad"
"RRAGC","Mel-285","Eye","Melanoma","0.07925","3.987","SIDM01793","SIDG33406","","Broad"
"CASP6","Mel-285","Eye","Melanoma","0.07928","3.987","SIDM01793","SIDG03511","","Broad"
"SCN2A","Mel-285","Eye","Melanoma","0.0793","4.145","SIDM01793","SIDG33839","","Broad"
"MGME1","Mel-285","Eye","Melanoma","0.07931","4.047","SIDM01793","SIDG17701","","Broad"
"WNT9B","Mel-285","Eye","Melanoma","0.07935","4.169","SIDM01793","SIDG41164","","Broad"
"AGAP3","Mel-285","Eye","Melanoma","0.07936","4.097","SIDM01793","SIDG00588","","Broad"
"RBM34","Mel-285","Eye","Melanoma","0.07939","4.092","SIDM01793","SIDG26854","","Broad"
"PRSS22","Mel-285","Eye","Melanoma","0.07941","4.146","SIDM01793","SIDG25971","","Broad"
"FRMD4A","Mel-285","Eye","Melanoma","0.07941","4.146","SIDM01793","SIDG09497","","Broad"
"CDS1","Mel-285","Eye","Melanoma","0.07942","4.039","SIDM01793","SIDG04222","","Broad"
"H1-0","Mel-285","Eye","Melanoma","0.07945","4.148","SIDM01793","SIDG10919","","Broad"
"ARSJ","Mel-285","Eye","Melanoma","0.07947","3.989","SIDM01793","SIDG01588","","Broad"
"MSANTD4","Mel-285","Eye","Melanoma","0.07948","4.147","SIDM01793","SIDG20301","","Broad"
"ENTHD1","Mel-285","Eye","Melanoma","0.07957","4.049","SIDM01793","SIDG07839","","Broad"
"TSNAX","Mel-285","Eye","Melanoma","0.07958","4.148","SIDM01793","SIDG39675","","Broad"
"DHRS4","Mel-285","Eye","Melanoma","0.07962","4.049","SIDM01793","SIDG06526","","Broad"
"TEX35","Mel-285","Eye","Melanoma","0.07963","4.341","SIDM01793","SIDG37508","","Broad"
